,am,ar,bg,bn,ca,ckb,cs,cy,da,de,dv,el,en,es,et,eu,fa,fi,fr,gu,hi,ht,hu,in,is,it,iw,ja,ka,kn,ko,lt,lv,ml,mr,my,ne,nl,no,or,pa,pl,ps,pt,ro,ru,sd,si,sl,sr,sv,ta,te,th,tl,tr,uk,und,ur,vi,zh,unique_users,row_count,text_duplicated_count,date,am_dupl,ar_dupl,bg_dupl,bn_dupl,ca_dupl,ckb_dupl,cs_dupl,cy_dupl,da_dupl,de_dupl,dv_dupl,el_dupl,en_dupl,es_dupl,et_dupl,eu_dupl,fa_dupl,fi_dupl,fr_dupl,gu_dupl,hi_dupl,ht_dupl,hu_dupl,in_dupl,is_dupl,it_dupl,iw_dupl,ja_dupl,ka_dupl,kn_dupl,ko_dupl,lt_dupl,lv_dupl,ml_dupl,mr_dupl,my_dupl,ne_dupl,nl_dupl,no_dupl,or_dupl,pa_dupl,pl_dupl,ps_dupl,pt_dupl,ro_dupl,ru_dupl,sd_dupl,si_dupl,sl_dupl,sr_dupl,sv_dupl,ta_dupl,te_dupl,th_dupl,tl_dupl,tr_dupl,uk_dupl,und_dupl,ur_dupl,vi_dupl,zh_dupl,hy,hy_dupl,km,km_dupl,ug,ug_dupl,lo,lo_dupl,bo,bo_dupl
34,21.0,815,48,71,267,5.0,389,57.0,212,22014,0.0,1118,220551,8498,266,68,284,735,13698,58,1021,87,32.0,538,25.0,25163,73,1867,40.0,65,50,68,167,8.0,36.0,15.0,1.0,1204,144,25.0,17.0,1684,8.0,1402,494,3765,0.0,2.0,46,169.0,563,102,49.0,1183,292,1271,3188,13887,656,138,795,139482,329516,240802,2022-05-02,6.0,508,11,8,120,3.0,201,22.0,96,14761,0.0,852,171221,5153,113,6,190,343,10623,8,502,3,9.0,179,0.0,18452,14,827,14.0,4,9,18,65,0.0,9.0,8.0,0.0,729,54,9.0,0.0,864,1.0,720,298,2560,0.0,0.0,9,142.0,291,15,0.0,974,214,686,2500,5521,497,25,334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,24.0,552,128,293,365,3.0,301,45.0,327,14020,1.0,1462,258311,16733,237,102,182,1985,14189,105,967,139,43.0,643,39.0,16822,94,5357,44.0,61,105,76,70,93.0,68.0,2.0,76.0,2482,281,9.0,15.0,2247,15.0,946,365,5764,1.0,57.0,60,55.0,1693,213,80.0,497,168,3136,15054,19729,273,132,575,150567,387912,264485,2022-05-16,17.0,226,17,4,184,0.0,124,23.0,174,8881,0.0,776,190985,11677,106,19,106,853,10337,3,274,49,3.0,160,2.0,10945,10,2800,9.0,5,29,6,22,0.0,6.0,0.0,1.0,1956,154,1.0,0.0,1535,1.0,234,169,2377,0.0,0.0,12,3.0,1147,47,6.0,342,50,1919,8077,7138,149,11,324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,43.0,668,30,337,129,0.0,159,18.0,145,15457,0.0,730,157949,5227,230,54,69,435,9062,148,962,107,13.0,613,24.0,8569,54,2436,24.0,70,63,42,161,143.0,71.0,2.0,35.0,1479,66,13.0,11.0,895,8.0,524,229,2607,1.0,42.0,40,37.0,406,258,86.0,4363,89,727,2561,9787,304,71,750,97149,229633,155801,2022-05-28,23.0,353,3,4,38,0.0,59,4.0,38,10506,0.0,266,114181,2760,129,4,3,170,6236,2,171,22,4.0,76,1.0,5201,0,700,3.0,1,13,4,121,2.0,0.0,0.0,0.0,1074,12,0.0,0.0,490,1.0,111,61,1806,0.0,0.0,10,5.0,285,65,3.0,4242,19,284,1988,3657,118,5,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,33.0,639,72,305,469,4.0,253,67.0,244,15852,2.0,1341,204544,23049,374,74,176,1254,14528,99,1019,154,34.0,662,50.0,17556,94,2417,21.0,39,58,77,178,82.0,88.0,5.0,61.0,2230,271,8.0,10.0,2792,8.0,1484,395,3626,0.0,49.0,85,72.0,1011,209,84.0,419,272,4739,5390,16298,148,112,542,155908,326229,200308,2022-05-14,22.0,352,14,2,133,0.0,101,22.0,72,9297,0.0,707,136644,12881,206,3,101,618,10069,13,255,23,4.0,78,4.0,10325,13,821,0.0,2,11,12,108,0.0,10.0,1.0,0.0,1195,84,2.0,0.0,1510,1.0,457,95,2120,0.0,0.0,11,11.0,678,45,7.0,280,79,3171,2790,4460,42,13,333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,5.0,476,33,370,119,4.0,405,66.0,298,10043,0.0,895,106861,4626,169,60,74,279,9037,88,597,78,20.0,1104,26.0,8405,76,5752,23.0,30,84,34,47,105.0,42.0,18.0,28.0,596,101,7.0,6.0,674,5.0,1126,216,2394,2.0,48.0,55,34.0,164,214,69.0,597,92,1309,1606,6591,182,75,302,75358,166843,108513,2022-07-02,2.0,218,5,2,59,0.0,82,55.0,220,6785,0.0,542,75776,2397,71,2,21,143,6785,7,102,14,10.0,270,0.0,6006,20,1230,3.0,4,38,5,23,0.0,0.0,13.0,1.0,232,9,0.0,1.0,362,0.0,732,49,1748,0.0,1.0,21,1.0,72,47,1.0,495,14,854,1041,1744,51,13,114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,40,10,13,25,0.0,23,3.0,18,1854,0.0,43,13078,3001,27,13,4,11,1693,3,20,11,3.0,85,7.0,2668,15,44,10.0,5,11,8,11,0.0,0.0,0.0,1.0,153,7,0.0,0.0,168,0.0,98,132,562,0.0,0.0,13,8.0,23,7,8.0,17,9,159,1848,1068,9,109,26,13332,27182,17150,2023-05-11,0.0,13,2,0,9,0.0,5,3.0,2,1677,0.0,15,8564,2385,0,0,0,0,1425,0,5,0,0.0,5,0.0,1963,0,8,0.0,0,0,0,1,0.0,0.0,0.0,0.0,102,0,0.0,0.0,106,0.0,40,99,99,0.0,0.0,0,0.0,3,0,0.0,2,0,65,22,472,0,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,12.0,5047,52,293,143,7.0,334,13.0,223,7496,0.0,785,97873,4747,251,88,116,209,10928,133,692,84,16.0,704,25.0,4410,88,3769,24.0,45,83,33,93,116.0,29.0,19.0,31.0,924,75,9.0,5.0,513,10.0,651,438,2462,1.0,43.0,31,31.0,121,200,79.0,274,110,796,4355,10691,332,77,326,77495,161567,102363,2022-07-16,8.0,4167,28,0,77,0.0,192,3.0,137,4660,0.0,512,65976,2558,141,24,49,82,8929,3,134,9,3.0,50,0.0,2454,10,470,1.0,2,14,3,45,0.0,0.0,15.0,4.0,642,8,2.0,0.0,275,2.0,321,298,1765,0.0,0.0,4,2.0,49,37,0.0,180,11,401,3418,3892,171,2,122,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
41,0.0,149,13,6,59,0.0,46,0.0,29,1494,0.0,69,15607,5067,34,5,10,30,1220,17,77,15,7.0,120,4.0,2704,18,48,9.0,5,8,5,6,1.0,2.0,0.0,2.0,3707,16,0.0,0.0,117,0.0,109,66,552,0.0,0.0,18,17.0,24,10,10.0,44,7,115,1728,1342,93,160,29,17351,35050,21912,2023-05-05,0.0,108,0,0,14,0.0,12,0.0,2,1119,0.0,30,8942,4269,2,0,1,8,840,6,43,2,3.0,22,0.0,2116,2,9,1.0,0,0,0,0,0.0,0.0,0.0,0.0,3261,1,0.0,0.0,76,0.0,38,30,80,0.0,0.0,7,0.0,2,0,0.0,10,0,49,42,638,86,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,3.0,322,37,52,80,1.0,76,11.0,71,3807,0.0,250,25321,2188,91,59,74,197,2888,28,163,72,17.0,326,31.0,1856,117,535,22.0,37,44,41,29,12.0,9.0,0.0,3.0,421,44,3.0,1.0,376,0.0,262,91,1880,0.0,0.0,32,48.0,118,45,26.0,166,53,667,2868,5989,34,170,832,21260,52998,853,2022-09-25,0.0,1,0,0,0,0.0,0,0.0,0,6,0.0,0,248,11,1,0,0,0,5,0,1,0,0.0,0,0.0,6,0,10,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,0.0,0.0,0,0.0,0,0,0.0,0,0,1,1,140,0,0,413,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,5.0,142,30,33,82,1.0,76,13.0,72,3795,0.0,171,23829,2241,87,57,56,224,2202,23,176,66,6.0,262,41.0,1757,47,530,27.0,41,45,39,27,6.0,9.0,12.0,2.0,325,55,2.0,2.0,314,0.0,227,124,1466,0.0,7.0,45,24.0,105,54,26.0,119,43,392,3032,5735,57,134,809,20385,49332,1000,2022-09-19,0.0,2,0,0,0,0.0,0,0.0,0,6,0.0,0,675,8,0,0,0,0,2,0,0,0,0.0,0,0.0,7,0,9,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,1,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,1,0,274,0,0,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1.0,182,39,59,82,3.0,93,18.0,66,1799,0.0,107,23153,1572,150,50,61,110,1801,52,427,56,6.0,475,25.0,1134,53,325,31.0,31,39,29,25,15.0,20.0,3.0,3.0,247,32,11.0,14.0,160,2.0,288,127,1177,0.0,1.0,37,33.0,53,103,43.0,128,105,357,2442,4927,104,104,102,16474,42697,388,2022-12-26,0.0,5,0,0,0,0.0,0,0.0,0,3,0.0,0,167,11,0,0,0,0,1,0,0,0,0.0,0,0.0,3,0,12,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,2,174,1,0,6,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,2.0,274,48,69,262,1.0,148,17.0,204,13502,0.0,403,88046,9174,173,45,187,167,15050,49,615,66,17.0,359,20.0,6394,60,756,21.0,38,29,27,67,2.0,6.0,4.0,6.0,990,46,4.0,5.0,760,1.0,549,232,2323,0.0,2.0,60,32.0,220,68,39.0,290,94,483,3866,7664,139,126,181,72273,154484,105539,2023-03-03,0.0,120,8,2,159,1.0,63,3.0,127,10152,0.0,252,62049,7114,56,0,132,39,12681,5,346,8,9.0,100,0.0,4783,5,383,0.0,1,5,0,38,0.0,0.0,4.0,1.0,753,8,1.0,0.0,445,1.0,241,99,1045,0.0,0.0,16,0.0,117,18,9.0,206,21,263,1138,2400,50,32,30,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,9.0,399,72,81,287,5.0,278,34.0,134,11152,0.0,446,119730,15203,257,57,1700,591,19309,54,550,73,19.0,470,21.0,10376,65,861,43.0,33,148,47,76,22.0,39.0,18.0,4.0,696,94,4.0,17.0,824,3.0,747,4014,2815,2.0,9.0,100,33.0,280,122,30.0,175,82,2129,3103,9486,322,184,319,105368,208257,137740,2023-03-17,5.0,162,33,5,137,0.0,159,13.0,29,7586,0.0,231,79984,11438,96,6,1599,22,15679,5,226,6,1.0,101,1.0,8093,14,279,5.0,1,13,1,35,0.0,9.0,5.0,0.0,399,16,0.0,2.0,498,1.0,245,3872,1712,1.0,2.0,69,2.0,87,45,1.0,78,6,1152,710,2621,132,32,77,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,4.0,134,42,31,38,0.0,83,7.0,76,2387,0.0,128,17601,1363,87,63,53,126,1464,29,172,52,12.0,195,32.0,1310,57,373,23.0,30,31,33,32,6.0,6.0,2.0,1.0,256,41,1.0,1.0,208,0.0,185,73,1321,0.0,1.0,28,63.0,100,27,15.0,108,30,329,2893,4167,43,106,158,14383,36237,276,2022-10-30,0.0,0,0,0,1,0.0,0,0.0,0,2,0.0,0,157,10,0,0,0,0,2,0,1,0,0.0,5,0.0,0,0,9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,1,0,72,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1.0,168,39,35,87,0.0,64,11.0,70,3040,0.0,185,21503,1917,86,56,80,153,2220,24,92,59,13.0,208,28.0,1531,50,419,23.0,31,31,36,36,2.0,8.0,6.0,2.0,251,52,1.0,2.0,249,0.0,223,109,1659,1.0,3.0,21,50.0,104,33,18.0,143,57,481,3213,4256,54,187,328,17695,43810,198,2022-10-24,0.0,0,1,0,0,0.0,0,0.0,0,8,0.0,0,81,15,0,0,0,0,1,0,0,0,0.0,3,0.0,0,0,6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,3,2,70,0,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.0,82,48,40,70,0.0,95,18.0,65,3676,0.0,77,19548,1077,79,45,43,211,2124,26,139,57,11.0,212,28.0,2005,49,222,15.0,38,44,49,35,2.0,8.0,1.0,7.0,288,39,4.0,3.0,254,1.0,198,83,933,0.0,1.0,19,36.0,140,44,25.0,57,48,313,2415,4453,61,81,218,15647,39961,318,2023-01-29,0.0,1,0,0,0,0.0,10,1.0,0,13,0.0,0,138,6,2,0,0,1,0,0,1,0,0.0,5,0.0,4,0,6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,4,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1,0,115,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,3.0,194,49,37,99,0.0,132,18.0,86,2021,1.0,113,25339,1027,130,59,99,149,2239,42,471,77,9.0,314,20.0,1248,66,442,23.0,34,52,46,29,5.0,21.0,2.0,4.0,222,43,7.0,5.0,172,4.0,211,102,1012,0.0,2.0,31,31.0,83,66,41.0,74,75,216,2569,6376,129,91,153,21151,46415,584,2023-01-01,0.0,0,0,0,2,0.0,0,0.0,0,9,0.0,0,179,3,1,0,0,0,11,0,1,0,0.0,1,0.0,10,0,4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,1,1,2,321,0,0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,24.0,1749,27,99,270,10.0,673,172.0,304,17267,0.0,532,270882,12143,753,77,451,1405,22818,95,1941,210,21.0,1611,10.0,14449,93,3399,10.0,96,123,67,143,38.0,78.0,1.0,20.0,1428,196,52.0,23.0,4846,1.0,1296,419,3437,3.0,7.0,69,31.0,516,986,92.0,2264,127,3111,6481,19116,164,17,1200,205727,397945,267830,2022-03-12,10.0,767,12,12,98,1.0,404,133.0,142,10028,0.0,233,191313,7926,580,48,212,848,16760,29,944,140,2.0,984,3.0,9168,28,1690,0.0,28,45,23,86,3.0,17.0,0.0,8.0,771,109,23.0,5.0,3285,0.0,473,185,2148,0.0,0.0,29,10.0,278,634,27.0,1857,47,1803,5420,7101,55,2,843,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,5.0,1375,51,66,143,0.0,104,29.0,107,2821,0.0,328,32257,3866,119,56,143,158,4253,34,352,88,18.0,1381,32.0,3864,78,580,30.0,33,33,36,44,16.0,21.0,1.0,9.0,339,42,3.0,4.0,396,3.0,712,135,1782,3.0,1.0,49,34.0,108,63,30.0,169,102,1105,3839,7606,175,91,170,33734,69493,643,2022-10-18,0.0,7,0,0,0,0.0,0,0.0,0,0,0.0,0,322,12,0,0,0,0,9,0,0,0,0.0,11,0.0,4,0,7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,0,2,264,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,3.0,4130,47,49,146,0.0,123,15.0,94,3067,0.0,140,28071,5951,147,61,88,161,2172,42,498,100,6.0,628,29.0,2088,48,384,26.0,26,43,45,47,9.0,15.0,2.0,28.0,357,69,6.0,2.0,339,5.0,473,108,1210,0.0,2.0,33,28.0,143,32,34.0,1030,831,463,2917,9117,409,119,173,32489,66431,1454,2023-01-15,0.0,635,0,0,0,0.0,0,0.0,0,5,0.0,0,256,6,1,0,0,0,5,0,0,1,0.0,0,0.0,3,0,18,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0.0,3,1,0,0,489,0,0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,34.0,2259,17,188,932,10.0,763,31.0,589,24277,3.0,664,396252,19290,1188,49,404,1093,24689,178,6921,88,21.0,817,6.0,20620,263,6528,3.0,250,127,41,129,91.0,136.0,9.0,15.0,1543,258,54.0,49.0,4959,5.0,1844,716,5257,2.0,13.0,118,33.0,353,1189,112.0,6721,194,4240,4229,24342,367,79,1113,290566,566767,386037,2022-03-06,22.0,895,0,26,649,0.0,377,6.0,364,15149,1.0,221,284254,12599,1028,31,153,547,16939,34,4248,28,4.0,320,0.0,13880,115,4233,0.0,108,59,20,78,16.0,45.0,1.0,0.0,569,164,12.0,8.0,3072,1.0,620,453,3200,0.0,1.0,58,12.0,120,744,25.0,6194,86,1991,3133,8236,175,16,697,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,48.0,2596,27,204,457,19.0,656,74.0,655,24414,3.0,627,402680,17807,1379,64,513,1116,26924,218,5256,85,27.0,905,10.0,22789,166,4793,7.0,192,104,30,150,138.0,212.0,9.0,45.0,1697,162,100.0,66.0,5005,13.0,2033,731,4321,2.0,13.0,79,31.0,357,1990,258.0,4164,189,5428,3213,20910,387,48,1143,306406,567745,386533,2022-03-07,29.0,1088,4,31,196,0.0,314,50.0,374,14536,2.0,237,290982,11151,1180,36,221,588,18779,40,2836,26,7.0,285,0.0,14789,56,2632,1.0,44,40,5,94,7.0,58.0,4.0,9.0,641,88,22.0,11.0,3302,0.0,708,455,2639,0.0,1.0,35,10.0,149,1346,131.0,3710,96,2803,2269,6474,197,6,707,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.0,87,35,30,70,1.0,245,14.0,66,2924,0.0,159,24059,1186,104,48,58,156,1902,25,177,55,14.0,288,23.0,1372,61,345,17.0,26,44,41,41,3.0,3.0,0.0,3.0,283,90,1.0,1.0,376,3.0,219,121,1435,0.0,0.0,42,23.0,133,37,23.0,59,49,310,4214,13057,76,109,129,22550,54474,2782,2023-01-14,0.0,0,0,0,1,0.0,0,1.0,0,5,0.0,0,206,4,0,0,1,0,4,0,0,0,0.0,0,0.0,2,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1,3,2533,0,0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,4.0,434,53,50,89,1.0,113,13.0,86,3638,0.0,346,27349,2692,110,70,1822,140,2739,32,330,82,8.0,373,26.0,6564,60,639,28.0,33,218,39,33,11.0,8.0,8.0,7.0,371,46,2.0,3.0,295,1.0,405,123,1864,0.0,1.0,45,39.0,109,46,38.0,515,84,588,4074,5626,107,114,235,27564,62979,556,2022-10-19,0.0,2,0,0,0,0.0,1,0.0,0,14,0.0,0,312,14,0,0,7,0,5,0,0,0,0.0,0,0.0,12,0,6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,2,175,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,41.0,1632,27,107,301,11.0,479,88.0,312,20105,0.0,556,307415,11286,355,60,386,1422,22094,94,1831,161,45.0,1203,36.0,15774,181,4202,6.0,101,145,49,85,49.0,54.0,4.0,8.0,1774,112,51.0,12.0,5176,4.0,1316,544,4459,1.0,5.0,65,37.0,647,439,54.0,1392,12481,3195,6010,22141,176,30,1188,215466,452016,292494,2022-03-13,14.0,641,6,10,126,1.0,225,32.0,139,12239,0.0,259,217197,7102,130,3,156,776,16272,19,870,28,8.0,233,21.0,10062,68,2281,0.0,18,50,7,28,7.0,5.0,1.0,2.0,900,28,12.0,1.0,3500,0.0,378,348,2723,0.0,0.0,23,13.0,409,194,8.0,1097,46,1645,4480,6725,66,8,854,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,103,27,45,86,0.0,98,11.0,56,3106,0.0,72,19199,1266,83,58,57,158,2494,25,263,56,15.0,215,22.0,3207,39,272,23.0,21,35,20,36,2.0,4.0,4.0,1.0,195,41,0.0,3.0,219,3.0,292,88,880,0.0,0.0,32,27.0,113,49,24.0,63,46,291,2179,3579,53,41,121,16541,39518,287,2023-01-28,0.0,2,0,0,0,0.0,8,0.0,0,13,0.0,0,166,9,1,0,0,0,4,0,2,0,0.0,0,0.0,13,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1,0.0,1,1,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,59,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,6.0,137,46,46,61,1.0,99,15.0,72,3836,0.0,161,23054,1897,91,48,87,117,2021,26,191,41,9.0,221,28.0,1602,61,344,32.0,23,26,20,25,5.0,3.0,1.0,2.0,247,56,1.0,3.0,275,4.0,273,88,1527,0.0,0.0,43,57.0,107,31,20.0,164,47,345,3302,4475,67,156,165,18942,45908,255,2022-10-25,0.0,0,0,0,3,0.0,0,0.0,0,10,0.0,0,101,1,1,0,0,0,0,0,0,0,0.0,4,0.0,1,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,13,115,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2.0,186,47,52,38,0.0,104,14.0,56,2373,0.0,230,21251,1850,80,55,49,122,1865,24,179,70,11.0,209,30.0,1373,61,451,25.0,20,29,37,36,3.0,8.0,2.0,2.0,271,48,0.0,4.0,256,2.0,220,126,1566,0.0,0.0,38,35.0,97,34,34.0,163,37,526,3355,5035,40,116,152,18290,43101,339,2022-10-31,0.0,0,0,0,0,0.0,0,0.0,0,4,0.0,0,141,5,1,0,0,0,10,0,0,0,0.0,2,0.0,7,0,9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,0.0,0.0,0,0.0,0,0,0.0,0,0,0,9,142,0,0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,14.0,305,79,73,142,0.0,320,20.0,137,6809,0.0,192,91147,8639,270,43,109,241,8653,64,539,89,17.0,435,20.0,5364,53,715,27.0,31,130,45,62,15.0,39.0,2.0,3.0,223,82,5.0,26.0,654,3.0,524,578,2935,0.0,4.0,84,36.0,136,105,42.0,138,102,1564,2817,8086,452,194,123,67110,143761,91627,2023-03-16,11.0,129,22,6,49,0.0,226,3.0,59,4361,0.0,80,60211,6792,152,1,43,48,6707,7,167,5,2.0,70,0.0,4073,4,339,1.0,0,8,12,15,0.0,17.0,0.0,0.0,78,12,0.0,0.0,447,0.0,268,466,1937,0.0,2.0,44,0.0,23,32,2.0,52,8,1028,889,2487,149,67,15,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
63,4.0,290,84,57,174,0.0,154,26.0,137,13337,0.0,197,92570,9240,119,66,127,276,17269,37,441,108,19.0,512,32.0,7027,61,712,16.0,28,61,50,63,6.0,7.0,12.0,28.0,615,88,3.0,3.0,775,1.0,612,178,2562,0.0,0.0,38,38.0,163,54,30.0,322,103,1003,4481,8330,204,80,208,78331,163247,112881,2023-03-02,1.0,112,23,1,73,0.0,75,5.0,63,9759,0.0,92,66318,7129,14,15,78,52,14816,1,205,15,7.0,196,0.0,5298,7,370,0.0,0,9,4,20,0.0,1.0,8.0,22.0,332,37,0.0,0.0,439,0.0,211,67,1285,0.0,0.0,1,2.0,61,8,1.0,221,48,718,1778,2693,110,18,62,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,3.0,240,50,68,123,0.0,117,25.0,80,2438,0.0,129,27269,1706,128,58,51,88,1858,77,604,66,24.0,828,19.0,1604,39,458,32.0,53,40,27,30,17.0,21.0,1.0,3.0,234,57,24.0,28.0,197,4.0,401,127,1061,2.0,5.0,20,27.0,65,89,67.0,313,169,507,2437,5916,220,84,162,21889,50592,806,2022-12-27,0.0,11,0,0,1,0.0,0,0.0,0,11,0.0,1,449,1,1,0,0,1,2,1,3,0,0.0,1,0.0,8,0,6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0,0.0,4,0,0,2,302,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65,4.0,131,34,48,61,2.0,70,8.0,75,3348,0.0,229,19721,1914,84,55,72,192,2051,23,135,62,19.0,234,27.0,1538,61,396,26.0,22,24,26,33,1.0,8.0,2.0,1.0,273,46,2.0,2.0,249,0.0,198,79,1368,1.0,0.0,22,24.0,97,52,16.0,90,45,416,2831,5340,38,193,304,17518,42426,415,2022-09-18,0.0,2,0,0,0,0.0,0,0.0,0,5,0.0,0,227,2,2,0,0,0,2,0,0,0,0.0,1,0.0,0,0,9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,0.0,0.0,0,0.0,0,0,0.0,0,0,2,1,155,0,0,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,4.0,440,52,53,88,0.0,164,9.0,81,5180,0.0,293,29764,3469,98,40,107,287,4915,27,197,68,6.0,225,21.0,3372,51,599,29.0,25,28,53,37,7.0,13.0,2.0,5.0,569,64,1.0,3.0,502,2.0,401,125,2243,0.0,1.0,25,44.0,152,51,29.0,214,79,1051,4100,9734,59,145,525,31809,69930,1503,2022-09-30,0.0,5,0,0,1,0.0,0,0.0,0,14,0.0,0,194,23,1,0,1,0,15,0,0,0,0.0,0,0.0,3,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,3,0.0,1,0,2,0.0,0.0,0,0.0,0,0,0.0,0,0,8,6,1063,0,0,157,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,6.0,1950,44,34,90,4.0,100,19.0,77,3924,0.0,233,29734,2957,93,45,228,212,3518,28,232,71,17.0,323,24.0,2587,88,521,29.0,36,44,35,46,6.0,9.0,17.0,5.0,501,59,6.0,1.0,331,4.0,425,120,1747,2.0,1.0,39,36.0,99,55,39.0,159,61,1569,2809,7665,106,161,483,28056,63866,681,2022-09-24,0.0,88,0,0,0,0.0,0,0.0,0,8,0.0,0,290,19,1,0,26,0,10,0,0,0,0.0,0,0.0,31,0,7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,15,0,178,0,0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
