,coherence,diversity,score,topic,eval
3512,-0.2033657209126199,0.6875,0.4,random_771,translated_nouns_adjs_verbs
3513,-0.18894801564311714,0.8125,0.4,random_771,nouns_adjs_verbs
3514,-0.2155233442414593,0.71875,0.4,random_771,translated_stop_word_removed_lemmas
3515,-0.18493352009935005,0.8375,0.4,random_771,stop_word_removed_lemmas
3516,-0.20535034626876633,0.725,0.42,random_772,translated_nouns_adjs_verbs
3517,-0.21174933518965638,0.8,0.42,random_772,nouns_adjs_verbs
3518,-0.19913000124999702,0.74375,0.42,random_772,translated_stop_word_removed_lemmas
3519,-0.18309265031447733,0.8125,0.42,random_772,stop_word_removed_lemmas
3520,-0.23034796679024294,0.73125,0.42,random_773,translated_nouns_adjs_verbs
3521,-0.19900428641273216,0.79375,0.42,random_773,nouns_adjs_verbs
3522,-0.2333490467879313,0.75625,0.42,random_773,translated_stop_word_removed_lemmas
3523,-0.20804622002358733,0.81875,0.42,random_773,stop_word_removed_lemmas
3524,-0.17216065620281357,0.6875,0.4,random_774,translated_nouns_adjs_verbs
3525,-0.16086936567193727,0.775,0.4,random_774,nouns_adjs_verbs
3526,-0.1691352407539283,0.7,0.4,random_774,translated_stop_word_removed_lemmas
3527,-0.16518520050379212,0.8,0.4,random_774,stop_word_removed_lemmas
3528,-0.20968030843472749,0.75625,0.44,random_775,translated_nouns_adjs_verbs
3529,-0.16249783676963359,0.81875,0.44,random_775,nouns_adjs_verbs
3530,-0.2009304218577058,0.76875,0.44,random_775,translated_stop_word_removed_lemmas
3531,-0.1712078140202673,0.85,0.44,random_775,stop_word_removed_lemmas
3532,-0.1919881597860961,0.71875,0.42,random_776,translated_nouns_adjs_verbs
3533,-0.13261089548911442,0.80625,0.42,random_776,nouns_adjs_verbs
3534,-0.19374210506020384,0.76875,0.42,random_776,translated_stop_word_removed_lemmas
3535,-0.09260074477610905,0.81875,0.42,random_776,stop_word_removed_lemmas
3536,-0.17001590178379827,0.6875,0.4,random_777,translated_nouns_adjs_verbs
3537,-0.19861368379445798,0.78125,0.4,random_777,nouns_adjs_verbs
3538,-0.18919242730537741,0.71875,0.4,random_777,translated_stop_word_removed_lemmas
3539,-0.18999693797161327,0.8125,0.4,random_777,stop_word_removed_lemmas
3540,-0.1906144874530701,0.7125,0.39,random_778,translated_nouns_adjs_verbs
3541,-0.1661264048636704,0.79375,0.39,random_778,nouns_adjs_verbs
3542,-0.19073292924649637,0.73125,0.39,random_778,translated_stop_word_removed_lemmas
3543,-0.1506160688421749,0.8125,0.39,random_778,stop_word_removed_lemmas
3544,-0.1928036336215183,0.7125,0.41,random_779,translated_nouns_adjs_verbs
3545,-0.14826868772662005,0.78125,0.41,random_779,nouns_adjs_verbs
3546,-0.18879824772372245,0.73125,0.41,random_779,translated_stop_word_removed_lemmas
3547,-0.12222030087540113,0.8,0.41,random_779,stop_word_removed_lemmas
3548,-0.21543960689986397,0.69375,0.42,random_780,translated_nouns_adjs_verbs
3549,-0.20593214238704333,0.7875,0.42,random_780,nouns_adjs_verbs
3550,-0.21039010972510633,0.7125,0.42,random_780,translated_stop_word_removed_lemmas
3551,-0.1905117364238326,0.8125,0.42,random_780,stop_word_removed_lemmas
3552,-0.22541643146492235,0.7375,0.39,random_781,translated_nouns_adjs_verbs
3553,-0.18445131026318684,0.8125,0.39,random_781,nouns_adjs_verbs
3554,-0.2280506791139985,0.7625,0.39,random_781,translated_stop_word_removed_lemmas
3555,-0.19341590858287724,0.8375,0.39,random_781,stop_word_removed_lemmas
3556,-0.18369455800574788,0.70625,0.4,random_782,translated_nouns_adjs_verbs
3557,-0.12509897471202444,0.8,0.4,random_782,nouns_adjs_verbs
3558,-0.17905465208946986,0.725,0.4,random_782,translated_stop_word_removed_lemmas
3559,-0.12250505783401297,0.8125,0.4,random_782,stop_word_removed_lemmas
3560,-0.17842914795834852,0.74375,0.4,random_783,translated_nouns_adjs_verbs
3561,-0.1485479566670926,0.8,0.4,random_783,nouns_adjs_verbs
3562,-0.16472871897720764,0.75,0.4,random_783,translated_stop_word_removed_lemmas
3563,-0.1457653367470129,0.81875,0.4,random_783,stop_word_removed_lemmas
3564,-0.21087979853590433,0.75,0.4,random_784,translated_nouns_adjs_verbs
3565,-0.19363885478689563,0.8125,0.4,random_784,nouns_adjs_verbs
3566,-0.21253706730765426,0.775,0.4,random_784,translated_stop_word_removed_lemmas
3567,-0.19738169067690708,0.83125,0.4,random_784,stop_word_removed_lemmas
3568,-0.2347107267290524,0.74375,0.43,random_785,translated_nouns_adjs_verbs
3569,-0.19558643993033112,0.80625,0.43,random_785,nouns_adjs_verbs
3570,-0.21418461548162918,0.74375,0.43,random_785,translated_stop_word_removed_lemmas
3571,-0.19202361734781492,0.81875,0.43,random_785,stop_word_removed_lemmas
3572,-0.1729713103751,0.7375,0.42,random_786,translated_nouns_adjs_verbs
3573,-0.15159442754716676,0.83125,0.42,random_786,nouns_adjs_verbs
3574,-0.17499300978794857,0.775,0.42,random_786,translated_stop_word_removed_lemmas
3575,-0.12543444585737326,0.85625,0.42,random_786,stop_word_removed_lemmas
3576,-0.21231617171173972,0.69375,0.42,random_787,translated_nouns_adjs_verbs
3577,-0.17207729988015408,0.78125,0.42,random_787,nouns_adjs_verbs
3578,-0.21147025458295896,0.71875,0.42,random_787,translated_stop_word_removed_lemmas
3579,-0.1693594510997737,0.80625,0.42,random_787,stop_word_removed_lemmas
3580,-0.2184105704531456,0.7125,0.41,random_788,translated_nouns_adjs_verbs
3581,-0.17664613170494703,0.80625,0.41,random_788,nouns_adjs_verbs
3582,-0.2169310346616246,0.725,0.41,random_788,translated_stop_word_removed_lemmas
3583,-0.16345171017810778,0.83125,0.41,random_788,stop_word_removed_lemmas
3584,-0.2197690478132706,0.70625,0.4,random_789,translated_nouns_adjs_verbs
3585,-0.21129347052814557,0.8375,0.4,random_789,nouns_adjs_verbs
3586,-0.2069506580250349,0.73125,0.4,random_789,translated_stop_word_removed_lemmas
3587,-0.1781673699416893,0.84375,0.4,random_789,stop_word_removed_lemmas
3588,-0.15095808061170346,0.69375,0.45,random_790,translated_nouns_adjs_verbs
3589,-0.20811737962454468,0.775,0.45,random_790,nouns_adjs_verbs
3590,-0.14337301704214905,0.70625,0.45,random_790,translated_stop_word_removed_lemmas
3591,-0.2041140435696115,0.81875,0.45,random_790,stop_word_removed_lemmas
3592,-0.22040310339346725,0.7125,0.45,random_791,translated_nouns_adjs_verbs
3593,-0.12145520817729338,0.78125,0.45,random_791,nouns_adjs_verbs
3594,-0.20065862905313864,0.71875,0.45,random_791,translated_stop_word_removed_lemmas
3595,-0.12307793504182418,0.8,0.45,random_791,stop_word_removed_lemmas
3596,-0.19455443706307035,0.73125,0.41,random_792,translated_nouns_adjs_verbs
3597,-0.15636113128231352,0.79375,0.41,random_792,nouns_adjs_verbs
3598,-0.17255923528164244,0.725,0.41,random_792,translated_stop_word_removed_lemmas
3599,-0.14666674557943155,0.8,0.41,random_792,stop_word_removed_lemmas
3600,-0.22036050685782946,0.74375,0.4,random_793,translated_nouns_adjs_verbs
3601,-0.15578882861527432,0.8,0.4,random_793,nouns_adjs_verbs
3602,-0.22154906967440002,0.76875,0.4,random_793,translated_stop_word_removed_lemmas
3603,-0.1423823686922095,0.80625,0.4,random_793,stop_word_removed_lemmas
3604,-0.1614100184408115,0.71875,0.42,random_794,translated_nouns_adjs_verbs
3605,-0.1924864470020135,0.825,0.42,random_794,nouns_adjs_verbs
3606,-0.15179799834641397,0.725,0.42,random_794,translated_stop_word_removed_lemmas
3607,-0.17029322820152448,0.8375,0.42,random_794,stop_word_removed_lemmas
3608,-0.1767376209444414,0.7125,0.4,random_795,translated_nouns_adjs_verbs
3609,-0.1499835718904345,0.78125,0.4,random_795,nouns_adjs_verbs
3610,-0.17701617897343538,0.71875,0.4,random_795,translated_stop_word_removed_lemmas
3611,-0.1254806284355152,0.8,0.4,random_795,stop_word_removed_lemmas
3612,-0.22938515157074407,0.74375,0.4,random_796,translated_nouns_adjs_verbs
3613,-0.17347630177140724,0.8125,0.4,random_796,nouns_adjs_verbs
3614,-0.23244119276145817,0.8,0.4,random_796,translated_stop_word_removed_lemmas
3615,-0.1568112830964678,0.8375,0.4,random_796,stop_word_removed_lemmas
3616,-0.22082440050907226,0.7125,0.39,random_797,translated_nouns_adjs_verbs
3617,-0.18869898676885904,0.76875,0.39,random_797,nouns_adjs_verbs
3618,-0.21491804723166422,0.7375,0.39,random_797,translated_stop_word_removed_lemmas
3619,-0.18607463311289504,0.79375,0.39,random_797,stop_word_removed_lemmas
3620,-0.2123756679004712,0.70625,0.4,random_798,translated_nouns_adjs_verbs
3621,-0.15601090835174924,0.8,0.4,random_798,nouns_adjs_verbs
3622,-0.21229014719825973,0.7125,0.4,random_798,translated_stop_word_removed_lemmas
3623,-0.15026482417475603,0.8125,0.4,random_798,stop_word_removed_lemmas
3624,-0.17261122223087547,0.7625,0.39,random_799,translated_nouns_adjs_verbs
3625,-0.2148227238275381,0.81875,0.39,random_799,nouns_adjs_verbs
3626,-0.1762128922269009,0.78125,0.39,random_799,translated_stop_word_removed_lemmas
3627,-0.19524330574494952,0.83125,0.39,random_799,stop_word_removed_lemmas
3628,-0.18316185444911193,0.7375,0.45,random_800,translated_nouns_adjs_verbs
3629,-0.1909262101708598,0.79375,0.45,random_800,nouns_adjs_verbs
3630,-0.181017699643452,0.75625,0.45,random_800,translated_stop_word_removed_lemmas
3631,-0.19487687876440363,0.8125,0.45,random_800,stop_word_removed_lemmas
3632,-0.1820399564121049,0.71875,0.4,random_801,translated_nouns_adjs_verbs
3633,-0.16883040605121166,0.775,0.4,random_801,nouns_adjs_verbs
3634,-0.17491801098637108,0.71875,0.4,random_801,translated_stop_word_removed_lemmas
3635,-0.1760558402955916,0.80625,0.4,random_801,stop_word_removed_lemmas
3636,-0.2226372897604458,0.7125,0.43,random_802,translated_nouns_adjs_verbs
3637,-0.17481513921098688,0.76875,0.43,random_802,nouns_adjs_verbs
3638,-0.21795538059320177,0.73125,0.43,random_802,translated_stop_word_removed_lemmas
3639,-0.16668073539595538,0.80625,0.43,random_802,stop_word_removed_lemmas
3640,-0.15708537065448694,0.71875,0.39,random_803,translated_nouns_adjs_verbs
3641,-0.15945949983758187,0.825,0.39,random_803,nouns_adjs_verbs
3642,-0.16097676972770167,0.75625,0.39,random_803,translated_stop_word_removed_lemmas
3643,-0.1411193718094375,0.85,0.39,random_803,stop_word_removed_lemmas
3644,-0.2251680502573821,0.7625,0.41,random_804,translated_nouns_adjs_verbs
3645,-0.13364987809820167,0.8,0.41,random_804,nouns_adjs_verbs
3646,-0.22454368600222957,0.76875,0.41,random_804,translated_stop_word_removed_lemmas
3647,-0.11274521327680782,0.81875,0.41,random_804,stop_word_removed_lemmas
3648,-0.1887333579556051,0.6875,0.41,random_805,translated_nouns_adjs_verbs
3649,-0.16446372678077203,0.775,0.41,random_805,nouns_adjs_verbs
3650,-0.18526779955566863,0.7125,0.41,random_805,translated_stop_word_removed_lemmas
3651,-0.15759566955764842,0.79375,0.41,random_805,stop_word_removed_lemmas
3652,-0.19947934062786754,0.70625,0.4,random_806,translated_nouns_adjs_verbs
3653,-0.16200620444176078,0.7875,0.4,random_806,nouns_adjs_verbs
3654,-0.1988438488691664,0.725,0.4,random_806,translated_stop_word_removed_lemmas
3655,-0.15107768869817306,0.8,0.4,random_806,stop_word_removed_lemmas
3656,-0.22361660995857746,0.71875,0.41,random_807,translated_nouns_adjs_verbs
3657,-0.16648017501949533,0.8,0.41,random_807,nouns_adjs_verbs
3658,-0.22924901693760447,0.74375,0.41,random_807,translated_stop_word_removed_lemmas
3659,-0.15874900788473306,0.81875,0.41,random_807,stop_word_removed_lemmas
3660,-0.22106913937654074,0.71875,0.39,random_808,translated_nouns_adjs_verbs
3661,-0.18099112346718613,0.7625,0.39,random_808,nouns_adjs_verbs
3662,-0.2210811296848704,0.7375,0.39,random_808,translated_stop_word_removed_lemmas
3663,-0.17660860907469633,0.79375,0.39,random_808,stop_word_removed_lemmas
3664,-0.22905589258791886,0.75,0.43,random_809,translated_nouns_adjs_verbs
3665,-0.18497200240852307,0.79375,0.43,random_809,nouns_adjs_verbs
3666,-0.2362964675999985,0.78125,0.43,random_809,translated_stop_word_removed_lemmas
3667,-0.19168431375055975,0.825,0.43,random_809,stop_word_removed_lemmas
3668,-0.20641562302693028,0.725,0.39,random_810,translated_nouns_adjs_verbs
3669,-0.16135015237804642,0.78125,0.39,random_810,nouns_adjs_verbs
3670,-0.2116287283071834,0.7625,0.39,random_810,translated_stop_word_removed_lemmas
3671,-0.15052818273007382,0.80625,0.39,random_810,stop_word_removed_lemmas
3672,-0.20996951102232184,0.71875,0.42,random_811,translated_nouns_adjs_verbs
3673,-0.1528430296585958,0.7875,0.42,random_811,nouns_adjs_verbs
3674,-0.2004956475637761,0.7375,0.42,random_811,translated_stop_word_removed_lemmas
3675,-0.13848541704412148,0.80625,0.42,random_811,stop_word_removed_lemmas
3676,-0.18913261286687655,0.71875,0.38,random_812,translated_nouns_adjs_verbs
3677,-0.14533253658493367,0.8,0.38,random_812,nouns_adjs_verbs
3678,-0.19269869592814937,0.75,0.38,random_812,translated_stop_word_removed_lemmas
3679,-0.1521551370394991,0.81875,0.38,random_812,stop_word_removed_lemmas
3680,-0.15914653413874227,0.70625,0.42,random_813,translated_nouns_adjs_verbs
3681,-0.12715431524664414,0.775,0.42,random_813,nouns_adjs_verbs
3682,-0.16400831273952324,0.7375,0.42,random_813,translated_stop_word_removed_lemmas
3683,-0.11610758228306796,0.7875,0.42,random_813,stop_word_removed_lemmas
3684,-0.19267278560625012,0.6875,0.42,random_814,translated_nouns_adjs_verbs
3685,-0.17068614672475935,0.80625,0.42,random_814,nouns_adjs_verbs
3686,-0.1882811920841079,0.7125,0.42,random_814,translated_stop_word_removed_lemmas
3687,-0.17005045507930874,0.81875,0.42,random_814,stop_word_removed_lemmas
3688,-0.16425304136065427,0.74375,0.4,random_815,translated_nouns_adjs_verbs
3689,-0.16526370400764862,0.825,0.4,random_815,nouns_adjs_verbs
3690,-0.16675849245163443,0.7625,0.4,random_815,translated_stop_word_removed_lemmas
3691,-0.13074565130350774,0.8375,0.4,random_815,stop_word_removed_lemmas
3692,-0.19173213778485426,0.68125,0.43,random_816,translated_nouns_adjs_verbs
3693,-0.16916767413584277,0.79375,0.43,random_816,nouns_adjs_verbs
3694,-0.21221332269740584,0.7125,0.43,random_816,translated_stop_word_removed_lemmas
3695,-0.17671265905168015,0.83125,0.43,random_816,stop_word_removed_lemmas
3696,-0.21032992838213246,0.70625,0.41,random_817,translated_nouns_adjs_verbs
3697,-0.1960741891732427,0.8125,0.41,random_817,nouns_adjs_verbs
3698,-0.19689384212356026,0.71875,0.41,random_817,translated_stop_word_removed_lemmas
3699,-0.18756081604311603,0.84375,0.41,random_817,stop_word_removed_lemmas
3700,-0.18977204282144322,0.73125,0.39,random_818,translated_nouns_adjs_verbs
3701,-0.1816492523905624,0.79375,0.39,random_818,nouns_adjs_verbs
3702,-0.19476098182922652,0.7375,0.39,random_818,translated_stop_word_removed_lemmas
3703,-0.166620340115269,0.80625,0.39,random_818,stop_word_removed_lemmas
3704,-0.21098641047807537,0.725,0.41,random_819,translated_nouns_adjs_verbs
3705,-0.1386383285033042,0.7875,0.41,random_819,nouns_adjs_verbs
3706,-0.21246404223899018,0.75625,0.41,random_819,translated_stop_word_removed_lemmas
3707,-0.11385681300912753,0.80625,0.41,random_819,stop_word_removed_lemmas
3708,-0.1611358472188002,0.69375,0.39,random_820,translated_nouns_adjs_verbs
3709,-0.14072530071954858,0.7875,0.39,random_820,nouns_adjs_verbs
3710,-0.15749289074329573,0.725,0.39,random_820,translated_stop_word_removed_lemmas
3711,-0.14107825407869085,0.8125,0.39,random_820,stop_word_removed_lemmas
3712,-0.18205203684174326,0.74375,0.4,random_821,translated_nouns_adjs_verbs
3713,-0.18351049601034625,0.825,0.4,random_821,nouns_adjs_verbs
3714,-0.19043336541996422,0.75625,0.4,random_821,translated_stop_word_removed_lemmas
3715,-0.16938759680661544,0.85,0.4,random_821,stop_word_removed_lemmas
3716,-0.1795629762623239,0.7375,0.39,random_822,translated_nouns_adjs_verbs
3717,-0.16916632743328822,0.7875,0.39,random_822,nouns_adjs_verbs
3718,-0.15397778270053347,0.73125,0.39,random_822,translated_stop_word_removed_lemmas
3719,-0.1369279437462222,0.8,0.39,random_822,stop_word_removed_lemmas
3720,-0.211059260577547,0.73125,0.41,random_823,translated_nouns_adjs_verbs
3721,-0.17173976619549366,0.8125,0.41,random_823,nouns_adjs_verbs
3722,-0.21818384874461882,0.75625,0.41,random_823,translated_stop_word_removed_lemmas
3723,-0.16838706234969664,0.83125,0.41,random_823,stop_word_removed_lemmas
3724,-0.21169818851563843,0.725,0.39,random_824,translated_nouns_adjs_verbs
3725,-0.18527564004154767,0.81875,0.39,random_824,nouns_adjs_verbs
3726,-0.20277226745950608,0.73125,0.39,random_824,translated_stop_word_removed_lemmas
3727,-0.1613831392664407,0.825,0.39,random_824,stop_word_removed_lemmas
3728,-0.19407756620372182,0.71875,0.44,random_825,translated_nouns_adjs_verbs
3729,-0.15823021045740832,0.7875,0.44,random_825,nouns_adjs_verbs
3730,-0.19538145276258928,0.74375,0.44,random_825,translated_stop_word_removed_lemmas
3731,-0.15187282824237286,0.80625,0.44,random_825,stop_word_removed_lemmas
3732,-0.20306534698900613,0.74375,0.42,random_826,translated_nouns_adjs_verbs
3733,-0.18562278637433988,0.80625,0.42,random_826,nouns_adjs_verbs
3734,-0.2026345365845989,0.7625,0.42,random_826,translated_stop_word_removed_lemmas
3735,-0.178703974575273,0.83125,0.42,random_826,stop_word_removed_lemmas
3736,-0.18967691836438658,0.775,0.4,random_827,translated_nouns_adjs_verbs
3737,-0.179105085781355,0.81875,0.4,random_827,nouns_adjs_verbs
3738,-0.17240961449718417,0.78125,0.4,random_827,translated_stop_word_removed_lemmas
3739,-0.15458158079407258,0.825,0.4,random_827,stop_word_removed_lemmas
3740,-0.20292764899916255,0.7625,0.4,random_828,translated_nouns_adjs_verbs
3741,-0.1229040865837765,0.79375,0.4,random_828,nouns_adjs_verbs
3742,-0.1912116850853968,0.775,0.4,random_828,translated_stop_word_removed_lemmas
3743,-0.11242679071596502,0.8125,0.4,random_828,stop_word_removed_lemmas
3744,-0.21038457543556774,0.75,0.43,random_829,translated_nouns_adjs_verbs
3745,-0.22279437573461805,0.8,0.43,random_829,nouns_adjs_verbs
3746,-0.19628680216949657,0.75625,0.43,random_829,translated_stop_word_removed_lemmas
3747,-0.2158752201906572,0.825,0.43,random_829,stop_word_removed_lemmas
3748,-0.18628094628723735,0.7125,0.47,random_830,translated_nouns_adjs_verbs
3749,-0.17051605588650137,0.79375,0.47,random_830,nouns_adjs_verbs
3750,-0.1821209112168227,0.7375,0.47,random_830,translated_stop_word_removed_lemmas
3751,-0.151778352144118,0.8125,0.47,random_830,stop_word_removed_lemmas
3752,-0.2063927548971936,0.74375,0.4,random_831,translated_nouns_adjs_verbs
3753,-0.21022472980969442,0.79375,0.4,random_831,nouns_adjs_verbs
3754,-0.2208554289606777,0.775,0.4,random_831,translated_stop_word_removed_lemmas
3755,-0.19107239173548274,0.81875,0.4,random_831,stop_word_removed_lemmas
3756,-0.21893582594199573,0.7375,0.41,random_832,translated_nouns_adjs_verbs
3757,-0.19718581440311744,0.78125,0.41,random_832,nouns_adjs_verbs
3758,-0.22283099999554204,0.75,0.41,random_832,translated_stop_word_removed_lemmas
3759,-0.17114568726403434,0.78125,0.41,random_832,stop_word_removed_lemmas
3760,-0.18651708087990648,0.70625,0.42,random_833,translated_nouns_adjs_verbs
3761,-0.1728871363726532,0.80625,0.42,random_833,nouns_adjs_verbs
3762,-0.167179005520847,0.71875,0.42,random_833,translated_stop_word_removed_lemmas
3763,-0.1454649776835214,0.825,0.42,random_833,stop_word_removed_lemmas
3764,-0.22929115838056618,0.71875,0.4,random_834,translated_nouns_adjs_verbs
3765,-0.19419863102193305,0.7875,0.4,random_834,nouns_adjs_verbs
3766,-0.22787123038174512,0.73125,0.4,random_834,translated_stop_word_removed_lemmas
3767,-0.18663551641184642,0.8,0.4,random_834,stop_word_removed_lemmas
3768,-0.175109915910041,0.73125,0.41,random_835,translated_nouns_adjs_verbs
3769,-0.20126609763179104,0.8125,0.41,random_835,nouns_adjs_verbs
3770,-0.1761091405312616,0.7625,0.41,random_835,translated_stop_word_removed_lemmas
3771,-0.175654544468193,0.825,0.41,random_835,stop_word_removed_lemmas
3772,-0.2012563900461053,0.75625,0.41,random_836,translated_nouns_adjs_verbs
3773,-0.14345566392467446,0.83125,0.41,random_836,nouns_adjs_verbs
3774,-0.20171782460463186,0.7625,0.41,random_836,translated_stop_word_removed_lemmas
3775,-0.14868804355099,0.84375,0.41,random_836,stop_word_removed_lemmas
3776,-0.1956492024956999,0.68125,0.41,random_837,translated_nouns_adjs_verbs
3777,-0.16832372666641723,0.8125,0.41,random_837,nouns_adjs_verbs
3778,-0.2137970338200994,0.725,0.41,random_837,translated_stop_word_removed_lemmas
3779,-0.15844519815950772,0.81875,0.41,random_837,stop_word_removed_lemmas
3780,-0.20272590917930333,0.76875,0.42,random_838,translated_nouns_adjs_verbs
3781,-0.19803491670199902,0.8125,0.42,random_838,nouns_adjs_verbs
3782,-0.20211138452142166,0.80625,0.42,random_838,translated_stop_word_removed_lemmas
3783,-0.18128366678765095,0.84375,0.42,random_838,stop_word_removed_lemmas
3784,-0.20262378723534058,0.7125,0.45,random_839,translated_nouns_adjs_verbs
3785,-0.16482800767317266,0.79375,0.45,random_839,nouns_adjs_verbs
3786,-0.18953178758914666,0.725,0.45,random_839,translated_stop_word_removed_lemmas
3787,-0.16100183392461234,0.81875,0.45,random_839,stop_word_removed_lemmas
3788,-0.22790530030922163,0.73125,0.4,random_840,translated_nouns_adjs_verbs
3789,-0.1615812906182205,0.8,0.4,random_840,nouns_adjs_verbs
3790,-0.216515993110179,0.74375,0.4,random_840,translated_stop_word_removed_lemmas
3791,-0.15191713728984294,0.8125,0.4,random_840,stop_word_removed_lemmas
3792,-0.21656311421846658,0.775,0.41,random_841,translated_nouns_adjs_verbs
3793,-0.18066958167226121,0.8125,0.41,random_841,nouns_adjs_verbs
3794,-0.21174224220154247,0.79375,0.41,random_841,translated_stop_word_removed_lemmas
3795,-0.15924399067527512,0.825,0.41,random_841,stop_word_removed_lemmas
3796,-0.16000120459736872,0.74375,0.4,random_842,translated_nouns_adjs_verbs
3797,-0.11198516361564606,0.80625,0.4,random_842,nouns_adjs_verbs
3798,-0.1512137117458136,0.7625,0.4,random_842,translated_stop_word_removed_lemmas
3799,-0.09387747720444808,0.825,0.4,random_842,stop_word_removed_lemmas
3800,-0.1965194546888467,0.71875,0.4,random_843,translated_nouns_adjs_verbs
3801,-0.13660205603904516,0.79375,0.4,random_843,nouns_adjs_verbs
3802,-0.18775535520818817,0.73125,0.4,random_843,translated_stop_word_removed_lemmas
3803,-0.11827323899986998,0.8,0.4,random_843,stop_word_removed_lemmas
3804,-0.18483979645860793,0.71875,0.42,random_844,translated_nouns_adjs_verbs
3805,-0.13231542671493768,0.79375,0.42,random_844,nouns_adjs_verbs
3806,-0.17883382284048582,0.7125,0.42,random_844,translated_stop_word_removed_lemmas
3807,-0.10228745253603852,0.8,0.42,random_844,stop_word_removed_lemmas
3808,-0.21686574092974287,0.71875,0.4,random_845,translated_nouns_adjs_verbs
3809,-0.19538211400250527,0.7875,0.4,random_845,nouns_adjs_verbs
3810,-0.21062450524831544,0.7375,0.4,random_845,translated_stop_word_removed_lemmas
3811,-0.1904547413253648,0.80625,0.4,random_845,stop_word_removed_lemmas
3812,-0.18970084066482693,0.73125,0.39,random_846,translated_nouns_adjs_verbs
3813,-0.15468378006774558,0.81875,0.39,random_846,nouns_adjs_verbs
3814,-0.1800944946185736,0.7375,0.39,random_846,translated_stop_word_removed_lemmas
3815,-0.14526283973493487,0.8375,0.39,random_846,stop_word_removed_lemmas
3816,-0.19904093622031246,0.7375,0.41,random_847,translated_nouns_adjs_verbs
3817,-0.15688636981266735,0.80625,0.41,random_847,nouns_adjs_verbs
3818,-0.18876286796003852,0.75,0.41,random_847,translated_stop_word_removed_lemmas
3819,-0.14611452236613026,0.8125,0.41,random_847,stop_word_removed_lemmas
3820,-0.18609886684015947,0.73125,0.39,random_848,translated_nouns_adjs_verbs
3821,-0.16729922315037082,0.78125,0.39,random_848,nouns_adjs_verbs
3822,-0.17371568779551924,0.75,0.39,random_848,translated_stop_word_removed_lemmas
3823,-0.160296465628965,0.8,0.39,random_848,stop_word_removed_lemmas
3824,-0.21660056801012384,0.7,0.41,random_849,translated_nouns_adjs_verbs
3825,-0.2223082601083825,0.81875,0.41,random_849,nouns_adjs_verbs
3826,-0.23200394181401093,0.7375,0.41,random_849,translated_stop_word_removed_lemmas
3827,-0.20935629374115633,0.83125,0.41,random_849,stop_word_removed_lemmas
3828,-0.19065116050493197,0.75625,0.44,random_850,translated_nouns_adjs_verbs
3829,-0.13688572174444846,0.7875,0.44,random_850,nouns_adjs_verbs
3830,-0.1860876273207655,0.76875,0.44,random_850,translated_stop_word_removed_lemmas
3831,-0.10495003765077596,0.80625,0.44,random_850,stop_word_removed_lemmas
3832,-0.20872113706302028,0.775,0.39,random_851,translated_nouns_adjs_verbs
3833,-0.16627446764334974,0.81875,0.39,random_851,nouns_adjs_verbs
3834,-0.19277474612642373,0.7875,0.39,random_851,translated_stop_word_removed_lemmas
3835,-0.17071079180973564,0.84375,0.39,random_851,stop_word_removed_lemmas
3836,-0.1674050626875412,0.75,0.42,random_852,translated_nouns_adjs_verbs
3837,-0.16093437830017218,0.8125,0.42,random_852,nouns_adjs_verbs
3838,-0.17533538449345895,0.78125,0.42,random_852,translated_stop_word_removed_lemmas
3839,-0.16025952846764846,0.85,0.42,random_852,stop_word_removed_lemmas
3840,-0.21172450274844848,0.71875,0.4,random_853,translated_nouns_adjs_verbs
3841,-0.18337979378291794,0.775,0.4,random_853,nouns_adjs_verbs
3842,-0.21858981365303784,0.725,0.4,random_853,translated_stop_word_removed_lemmas
3843,-0.16703676473697124,0.80625,0.4,random_853,stop_word_removed_lemmas
3844,-0.20882531122196218,0.7625,0.42,random_854,translated_nouns_adjs_verbs
3845,-0.2024198984261162,0.84375,0.42,random_854,nouns_adjs_verbs
3846,-0.21346865339935342,0.775,0.42,random_854,translated_stop_word_removed_lemmas
3847,-0.19770650090777955,0.86875,0.42,random_854,stop_word_removed_lemmas
3848,-0.19663589337647638,0.69375,0.39,random_855,translated_nouns_adjs_verbs
3849,-0.1817096885198886,0.78125,0.39,random_855,nouns_adjs_verbs
3850,-0.21552965740410085,0.7375,0.39,random_855,translated_stop_word_removed_lemmas
3851,-0.18185270962791744,0.825,0.39,random_855,stop_word_removed_lemmas
3852,-0.19470771074361692,0.7125,0.42,random_856,translated_nouns_adjs_verbs
3853,-0.19234312195884543,0.8,0.42,random_856,nouns_adjs_verbs
3854,-0.19922917674069035,0.73125,0.42,random_856,translated_stop_word_removed_lemmas
3855,-0.19245141853265527,0.825,0.42,random_856,stop_word_removed_lemmas
3856,-0.22201261376458853,0.725,0.39,random_857,translated_nouns_adjs_verbs
3857,-0.20035656759730863,0.775,0.39,random_857,nouns_adjs_verbs
3858,-0.21859200914196636,0.73125,0.39,random_857,translated_stop_word_removed_lemmas
3859,-0.2040305218721883,0.79375,0.39,random_857,stop_word_removed_lemmas
3860,-0.18404313936074224,0.71875,0.39,random_858,translated_nouns_adjs_verbs
3861,-0.16669705152723863,0.7875,0.39,random_858,nouns_adjs_verbs
3862,-0.1677770291780924,0.73125,0.39,random_858,translated_stop_word_removed_lemmas
